timestep	potential_energy	temperature
85900	-996578.0712	1.250923067
86000	-996577.2363	1.23055798
86100	-996569.9619	1.10232059
86200	-996572.4003	0.7361256749
86300	-996575.2811	1.142064309
86400	-996570.4351	1.08597072
86500	-996575.6035	1.197837764
86600	-996578.8497	1.177942582
86700	-996571.188	0.9371440427
86800	-996576.2009	0.8182426599
86900	-996578.3116	0.9787257596
87000	-996568.7758	0.9810727618
87100	-996573.5879	0.9194171552
87200	-996579.6946	0.7762720314
87300	-996574.0723	1.336461178
87400	-996576.5427	1.294650861
87500	-996533.6226	1.292512877
87600	-996579.3824	1.735367227
87700	-996575.4528	1.138302378
87800	-996566.0782	1.066074857
87900	-996582.4013	0.9388096924
88000	-996572.9534	0.9506837227
88100	-996584.863	0.8525280296
88200	-996572.8601	1.170224868
88300	-996572.8606	1.123186357
88400	-996574.0502	1.118792888
88500	-996549.3614	0.8720047997
88600	-996566.8096	1.008859534
88700	-996573.2744	1.015059143
88800	-996571.6459	0.8906291056
88900	-996581.1953	0.8104223858
89000	-996577.86	0.972661475
89100	-996563.1142	0.7731631405
89200	-996580.9469	1.082147225
89300	-996580.1398	0.9737736364
89400	-996574.8785	1.381368399
89500	-996580.437	1.697470352
89600	-996581.8262	0.9646958494
89700	-996578.8318	0.8197916724
89800	-996577.1086	1.166235486
89900	-996578.5176	1.028134756
90000	-996571.7656	1.481523844
90100	-996586.0637	0.5183602945
90200	-996578.6065	1.053758713
90300	-996575.2003	0.966767239
90400	-996556.889	0.8751736825
90500	-996568.5592	0.7703651263
90600	-996575.4604	0.8883258186
90700	-996570.301	1.135273687
90800	-996577.6341	1.184691492
90900	-996575.6794	1.37237792
91000	-996575.3111	1.11317913
91100	-996572.0459	1.25988156
91200	-996570.1122	1.172173
91300	-996559.3589	0.9477547504
91400	-996578.1789	1.039506979
91500	-996576.1995	1.073973228
91600	-996577.895	1.277383203
91700	-996576.0857	0.9708578065
91800	-996578.1097	1.396285823
91900	-996562.3365	1.160489768
92000	-996577.3595	1.667855973
92100	-996575.0592	0.8281821078
92200	-996583.1176	1.084541737
92300	-996577.7093	1.064168933
92400	-996577.4276	1.225562927
92500	-996574.8107	0.7449586619
92600	-996582.6178	0.9745112856
92700	-996569.2585	0.7542466909
92800	-996579.9684	0.8005051178
92900	-996571.808	1.059459693
93000	-996568.4317	0.8465315189
93100	-996569.7395	1.107338147
93200	-996584.827	1.306380987
93300	-996574.3016	0.8361137628
93400	-996566.7105	1.209887918
93500	-996582.5483	1.371913638
93600	-996570.2668	1.120257788
93700	-996575.1671	1.211376811
93800	-996562.3516	0.9141086175
93900	-996581.9016	0.9125998147
94000	-996574.3976	0.634630213
94100	-996582.8914	0.8181713582
94200	-996577.5524	0.9594005168
94300	-996572.2973	1.073444005
94400	-996556.3113	0.9633079889
94500	-996572.8743	1.043261573
94600	-996562.376	0.8172139238
94700	-996576.7873	0.792830937
94800	-996584.3113	1.362808367
94900	-996573.5489	0.8453613982
95000	-996576.5114	1.538816162
95100	-996565.7599	0.8590529388
95200	-996580.5767	1.247395191
95300	-996581.5682	0.9899816862
95400	-996582.2314	1.050413886
95500	-996578.867	1.124058767
95600	-996574.8227	0.7751643062
95700	-996576.7743	1.176191174
95800	-996581.7605	1.100429493
95900	-996573.9082	1.196185816
96000	-996576.1859	0.7179138652
96100	-996569.4598	0.9321412134
96200	-996565.9909	0.9603218814
96300	-996577.7795	1.017096848
96400	-996574.4682	1.267947041
96500	-996581.5577	1.19538221
96600	-996576.9021	1.050258276
96700	-996577.0955	1.199931398
96800	-996580.8039	1.223240826
96900	-996556.8647	1.233128326
97000	-996575.5873	0.711888725
97100	-996558.2588	1.011315114
97200	-996572.1402	0.9341012005
97300	-996581.8746	1.003576135
97400	-996571.8368	1.100323616
97500	-996573.2251	1.386527634
97600	-996576.7139	0.9975423766
97700	-996567.4225	1.160175536
97800	-996577.4358	0.8360472313
97900	-996583.1017	1.208210268
98000	-996568.444	0.9723787275
98100	-996567.2888	1.37194652
98200	-996577.7303	1.107936373
98300	-996579.2066	1.330751563
98400	-996581.499	0.8329943018
98500	-996583.1082	1.329179728
98600	-996577.5346	0.967784884
98700	-996572.8052	0.7626594228
98800	-996579.9699	1.264385448
98900	-996577.3141	1.186117543
99000	-996580.9499	1.063638597
99100	-996572.4455	1.053503865
99200	-996570.2125	1.092751298
99300	-996572.3725	1.505397407
99400	-996576.2945	1.114326144
99500	-996573.7075	0.7917500534
99600	-996579.4611	0.9495418547
99700	-996573.2201	1.333909945
99800	-996575.9734	0.5369874135
99900	-996572.5395	1.102038042
